sku,source_code,name,brand,size,price,product_type,file_category,file_confidence,final_category,final_slug,confidence,reason,evidence_basis,review_status,review_reason,reviewed_at,stage2_status,tree,is_pilot10,corrected_from_excel,in_original_focus350
ARD-3701,3701,عطر ارت اوف ارابيا 1 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف ارابيا 1 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-3702,3702,عطر ارت اوف ارابيا 111 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف ارابيا 111 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4218,4218,عطر لا افريكان درمر 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لا افريكان درمر 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4223,4223,عطر لين 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لين 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4224,4224,عطر ارت اوف ارابيا 11 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف ارابيا 11 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4225,4225,عطر بيس اند لوف 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيس اند لوف 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4226,4226,عطر بيبي هابي بروش 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي هابي بروش 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4227,4227,عطر بيبي هابي تايم 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي هابي تايم 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4228,4228,عطر بيبي ستوب ويت كو 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي ستوب ويت كو 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4229,4229,عطر بيبي سينغ 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي سينغ 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4232,4232,عطر بيزا 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيزا 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4233,4233,عطر ارت اوف نايتور 1 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف نايتور 1 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4234,4234,عطر كاشان 100 مل,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كاشان 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4235,4235,عطر ارت اوف نايتور 11هورس 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف نايتور 11هورس 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4236,4236,عطر بيبي رايدرز 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي رايدرز 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4237,4237,عطر بيبي بلاي 75 مل,Lattafa,75 مل,19000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بيبي بلاي 75 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,YES
ARD-4238,4238,عطر ارت اوف وود 100 مل / لطافة برايد,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف وود 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4257,4257,عطر لا كولكشن 1505 واتش 100 مل,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر لا كولكشن 1505 واتش 100 مل; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4258,4258,عطر بريوتشي فانيلا 100 مل / لطافة برايد,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر بريوتشي فانيلا 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4449,4449,عطر سور ميسور نوير 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سور ميسور نوير 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4450,4450,عطر حلم الضباب 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر حلم الضباب 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4451,4451,عطر ملكة العرب 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ملكة العرب 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4536,4536,عطر ملك العرب 100 مل / لطافة برايد,Lattafa,100 مل,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ملك العرب 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4746,4746,عطر تاوريو دي كومبات / لطافة برايد,Lattafa,,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر تاوريو دي كومبات / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4756,4756,عطر ارت اوف يونيفيرس 100 مل / لطافة برايد,Lattafa,100 مل,60000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارت اوف يونيفيرس 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4757,4757,عطر ناتورال عود 100 مل / لطافة برايد,Lattafa,100 مل,45000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ناتورال عود 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4759,4759,عطر كوين اوف روز / لطافة برايد,Lattafa,,65000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كوين اوف روز / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-4918,4918,عطر اترنال فانيلا 100 مل / لطافة برايد,Lattafa,100 مل,55000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اترنال فانيلا 100 مل / لطافة برايد; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1400,1400,عطر اورا دكلات,Alhambra,,12000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر اورا دكلات; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1403,1403,عطر مونوكلين,Alhambra,,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر مونوكلين; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1405,1405,عطر ارمتك روج,Alhambra,,12000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ارمتك روج; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1406,1406,عطر كلاتا,Alhambra,,13000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر كلاتا; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1407,1407,عطر هيركولس,Alhambra,,12000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر هيركولس; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1408,1408,عطر جانس تندرين,Alhambra,,13000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر جانس تندرين; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1409,1409,عطر فيلوس اوبس نوير,Alhambra,,15000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فيلوس اوبس نوير; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1410,1410,عطر فيلوس بور,Alhambra,,16000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فيلوس بور; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1411,1411,عطر فيلوس روزو,Alhambra,,16000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فيلوس روزو; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1443,1443,عطر فيرزاجي روج,Alhambra,,11000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فيرزاجي روج; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1444,1444,عطر فيرزاجي اورو,Alhambra,,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر فيرزاجي اورو; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1447,1447,عطر ايزونا,Alhambra,,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر ايزونا; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1448,1448,عطر انجور بلاك,Alhambra,,13000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر انجور بلاك; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
ARD-1452,1452,عطر سالفو,Alhambra,,14000,عطر,العطور,high,العطور,perfumes,high,standard perfume,name=عطر سالفو; product_type=عطر,approved,standard perfume,2026-08-02T07:33:46Z,ready,proposed_child,NO,NO,NO
